Kecamatan,year,month,CH,R10,R20,SPI3
Parakansalak,2021.0,1.0,265.77,10.19,3.36,-0.54
Parakansalak,2021.0,2.0,372.22,17.4,7.31,0.04
Parakansalak,2021.0,3.0,236.6,8.85,0.0,-0.45
Parakansalak,2021.0,4.0,304.66,13.27,5.79,-0.92
Parakansalak,2021.0,5.0,345.86,12.7,6.66,-0.68
Parakansalak,2021.0,6.0,234.63,7.99,3.68,0.28
Parakansalak,2021.0,7.0,115.88,4.08,2.27,0.63
Parakansalak,2021.0,8.0,200.8,7.0,3.53,0.71
Parakansalak,2021.0,9.0,453.97,12.62,9.99,0.98
Parakansalak,2021.0,10.0,500.02,17.99,11.68,1.14
Parakansalak,2021.0,11.0,708.55,24.86,16.92,1.38
Parakansalak,2021.0,12.0,346.46,13.36,5.36,1.29
Parakansalak,2022.0,1.0,218.27,10.19,0.0,0.24
Parakansalak,2022.0,2.0,239.0,10.53,1.07,-1.16
Parakansalak,2022.0,3.0,312.44,12.97,4.72,-1.24
Parakansalak,2022.0,4.0,379.37,16.55,5.88,-0.77
Parakansalak,2022.0,5.0,372.46,18.43,6.64,0.48
Parakansalak,2022.0,6.0,237.41,11.13,0.5,0.78
Parakansalak,2022.0,7.0,152.56,5.88,3.4,0.86
Parakansalak,2022.0,8.0,334.11,12.19,7.0,1.27
Parakansalak,2022.0,9.0,523.59,17.59,11.37,1.49
Parakansalak,2022.0,10.0,444.13,17.48,10.31,1.39
Parakansalak,2022.0,11.0,677.44,24.54,17.57,1.35
Parakansalak,2022.0,12.0,348.18,15.74,4.36,0.95
Parakansalak,2023.0,1.0,230.87,6.72,0.98,0.15
Parakansalak,2023.0,2.0,349.99,14.93,6.37,-0.46
Parakansalak,2023.0,3.0,328.02,16.05,3.0,-0.2
Parakansalak,2023.0,4.0,377.2,12.95,6.68,0.19
Parakansalak,2023.0,5.0,242.84,10.21,6.56,-0.26
Parakansalak,2023.0,6.0,189.82,6.53,3.85,-0.1
Parakansalak,2023.0,7.0,80.15,4.38,1.45,-0.09
Parakansalak,2023.0,8.0,93.19,3.33,0.5,-0.04
Parakansalak,2023.0,9.0,34.29,0.95,0.0,-0.9
Parakansalak,2023.0,10.0,154.36,7.83,3.15,-1.13
Parakansalak,2023.0,11.0,684.31,23.76,13.62,-0.48
Parakansalak,2023.0,12.0,196.2,7.0,1.91,-1.06
Parakansalak,2024.0,1.0,323.72,15.26,3.45,-0.13
Parakansalak,2024.0,2.0,310.77,14.59,2.12,-1.0
Parakansalak,2024.0,3.0,343.34,16.44,4.36,0.28
Parakansalak,2024.0,4.0,578.37,20.66,12.71,1.42
Parakansalak,2024.0,5.0,147.97,5.36,2.33,0.5
Parakansalak,2024.0,6.0,188.17,8.13,3.54,0.43
Parakansalak,2024.0,7.0,116.77,4.9,2.17,-0.37
Parakansalak,2024.0,8.0,115.2,2.25,1.66,0.21
Parakansalak,2024.0,9.0,310.75,10.88,6.83,0.4
Parakansalak,2024.0,10.0,199.69,9.86,0.87,0.03
Parakansalak,2024.0,11.0,777.57,26.39,20.0,0.6
Parakansalak,2024.0,12.0,435.38,16.24,9.52,0.71
Parakansalak,2025.0,1.0,336.42,15.15,4.43,1.59
Parakansalak,2025.0,2.0,232.42,10.26,1.48,-0.06
Parakansalak,2025.0,3.0,249.84,7.53,3.8,-0.86
Parakansalak,2025.0,4.0,473.42,22.46,6.53,-0.57
Parakansalak,2025.0,5.0,356.14,18.2,3.01,0.57
Parakansalak,2025.0,6.0,293.59,14.38,4.4,1.36
Parakansalak,2025.0,7.0,179.96,6.7,3.34,1.08
Parakansalak,2025.0,8.0,441.87,16.28,10.64,1.79
Parakansalak,2025.0,9.0,440.46,11.82,8.98,1.58
Parakansalak,2025.0,10.0,450.48,18.88,10.02,1.44
Parakansalak,2025.0,11.0,459.7,21.43,8.62,0.74
Parakansalak,2025.0,12.0,470.75,21.05,10.63,0.57
Parungkuda,1996.0,1.0,336.11,17.05,3.87,
Parungkuda,1996.0,2.0,248.92,9.63,1.69,
Parungkuda,1996.0,3.0,244.38,7.63,2.22,-0.17
Parungkuda,1996.0,4.0,455.89,16.58,9.69,0.07
Parungkuda,1996.0,5.0,126.86,4.02,1.91,-0.56
Parungkuda,1996.0,6.0,79.1,2.86,1.23,-0.6
Parungkuda,1996.0,7.0,39.55,1.0,0.92,-1.36
Parungkuda,1996.0,8.0,223.35,9.7,4.76,0.08
Parungkuda,1996.0,9.0,209.04,7.99,3.72,0.37
Parungkuda,1996.0,10.0,589.46,21.71,13.18,1.18
Parungkuda,1996.0,11.0,353.56,15.53,7.54,0.6
Parungkuda,1996.0,12.0,341.87,12.75,7.67,0.82
Parungkuda,1997.0,1.0,222.1,7.84,1.02,-1.26
Parungkuda,1997.0,2.0,551.5,18.46,13.85,0.97
Parungkuda,1997.0,3.0,182.94,7.75,1.02,0.77
Parungkuda,1997.0,4.0,349.3,12.23,5.88,1.14
Parungkuda,1997.0,5.0,206.13,8.05,2.88,-1.25
Parungkuda,1997.0,6.0,29.42,1.32,0.48,-1.09
Parungkuda,1997.0,7.0,49.52,1.79,0.79,-1.08
Parungkuda,1997.0,8.0,50.44,1.0,0.93,-1.36
Parungkuda,1997.0,9.0,31.37,0.16,0.02,-1.25
Parungkuda,1997.0,10.0,48.12,2.56,0.0,-1.84
Parungkuda,1997.0,11.0,590.74,20.27,14.06,-0.86
Parungkuda,1997.0,12.0,267.02,12.41,2.04,-1.17
Parungkuda,1998.0,1.0,151.79,4.43,2.28,-0.68
Parungkuda,1998.0,2.0,291.78,8.32,3.07,-1.3
Parungkuda,1998.0,3.0,332.89,15.42,3.94,-0.58
Parungkuda,1998.0,4.0,360.33,17.12,5.1,0.35
Parungkuda,1998.0,5.0,414.16,20.14,8.02,1.34
Parungkuda,1998.0,6.0,209.73,8.36,3.25,1.13
Parungkuda,1998.0,7.0,160.95,5.08,1.22,1.22
Parungkuda,1998.0,8.0,189.51,8.8,3.36,1.02
Parungkuda,1998.0,9.0,131.73,4.04,2.14,0.42
Parungkuda,1998.0,10.0,269.9,13.13,1.54,0.18
Parungkuda,1998.0,11.0,456.18,21.23,9.08,-0.23
Parungkuda,1998.0,12.0,313.23,13.08,2.84,-0.42
Parungkuda,1999.0,1.0,363.98,16.02,5.64,0.05
Parungkuda,1999.0,2.0,205.5,9.17,2.06,-0.25
Parungkuda,1999.0,3.0,334.89,15.94,3.24,0.39
Parungkuda,1999.0,4.0,299.71,13.99,4.49,-0.87
Parungkuda,1999.0,5.0,143.57,7.33,0.01,-0.93
Parungkuda,1999.0,6.0,59.47,1.01,0.93,-1.67
Parungkuda,1999.0,7.0,60.28,2.81,1.43,-1.23
Parungkuda,1999.0,8.0,31.69,0.96,0.89,-1.15
Parungkuda,1999.0,9.0,70.7,3.03,1.25,-1.01
Parungkuda,1999.0,10.0,430.96,17.82,7.01,0.02
Parungkuda,1999.0,11.0,316.82,15.43,2.57,-0.35
Parungkuda,1999.0,12.0,314.02,11.94,5.71,-0.29
Parungkuda,2000.0,1.0,368.39,16.0,5.43,-0.75
Parungkuda,2000.0,2.0,309.1,11.76,4.3,0.34
Parungkuda,2000.0,3.0,213.14,7.73,1.31,0.29
Parungkuda,2000.0,4.0,443.79,21.75,7.54,0.21
Parungkuda,2000.0,5.0,352.62,15.88,5.37,0.72
Parungkuda,2000.0,6.0,104.77,3.22,1.8,0.72
Parungkuda,2000.0,7.0,72.79,2.98,0.52,0.23
Parungkuda,2000.0,8.0,121.77,4.82,2.75,-0.14
Parungkuda,2000.0,9.0,219.75,10.75,4.25,0.18
Parungkuda,2000.0,10.0,309.91,13.17,4.23,0.34
Parungkuda,2000.0,11.0,659.69,22.02,14.7,0.69
Parungkuda,2000.0,12.0,215.32,11.3,0.97,0.34
Parungkuda,2001.0,1.0,474.29,21.33,9.25,1.21
Parungkuda,2001.0,2.0,305.8,10.91,4.24,0.36
Parungkuda,2001.0,3.0,341.46,15.24,4.03,1.87
Parungkuda,2001.0,4.0,397.07,17.17,6.86,0.84
Parungkuda,2001.0,5.0,296.39,11.12,3.94,0.89
Parungkuda,2001.0,6.0,154.72,6.81,3.17,0.46
Parungkuda,2001.0,7.0,123.06,4.72,1.72,0.42
Parungkuda,2001.0,8.0,47.03,1.79,1.24,0.0
Parungkuda,2001.0,9.0,307.16,13.32,5.13,0.4
Parungkuda,2001.0,10.0,488.93,17.72,10.0,0.81
Parungkuda,2001.0,11.0,592.44,21.77,11.59,1.16
Parungkuda,2001.0,12.0,192.44,7.32,2.23,0.77
Parungkuda,2002.0,1.0,354.19,13.95,7.06,0.08
Parungkuda,2002.0,2.0,219.69,10.72,2.51,-0.95
Parungkuda,2002.0,3.0,299.41,15.38,2.38,0.17
Parungkuda,2002.0,4.0,295.04,11.71,5.8,-1.11
Parungkuda,2002.0,5.0,240.77,9.48,6.33,-0.5
Parungkuda,2002.0,6.0,99.04,4.16,1.07,-0.77
Parungkuda,2002.0,7.0,133.56,6.36,2.56,-0.03
Parungkuda,2002.0,8.0,63.18,3.03,1.4,-0.15
Parungkuda,2002.0,9.0,59.28,2.8,0.93,-0.47
Parungkuda,2002.0,10.0,65.83,1.57,0.0,-1.42
Parungkuda,2002.0,11.0,390.38,19.74,4.3,-1.48
Parungkuda,2002.0,12.0,308.86,15.46,3.24,-2.05
Parungkuda,2003.0,1.0,112.77,3.68,0.0,-1.98
Parungkuda,2003.0,2.0,318.13,14.58,3.08,-1.11
Parungkuda,2003.0,3.0,197.36,5.12,0.0,-1.87
Parungkuda,2003.0,4.0,228.04,8.99,2.04,-1.79
Parungkuda,2003.0,5.0,117.62,5.33,1.12,-3.0
Parungkuda,2003.0,6.0,25.89,1.06,0.0,-2.75
Parungkuda,2003.0,7.0,20.95,0.47,0.0,-2.06
Parungkuda,2003.0,8.0,102.62,4.29,3.26,-1.16
Parungkuda,2003.0,9.0,188.19,6.04,3.3,-0.21
Parungkuda,2003.0,10.0,412.37,16.76,9.03,0.48
Parungkuda,2003.0,11.0,454.92,19.26,6.4,0.34
Parungkuda,2003.0,12.0,307.27,14.48,5.2,0.29
Parungkuda,2004.0,1.0,237.43,6.76,0.16,-0.74
Parungkuda,2004.0,2.0,299.53,13.16,2.97,-0.48
Parungkuda,2004.0,3.0,290.07,11.57,1.9,-0.19
Parungkuda,2004.0,4.0,451.32,17.51,7.69,0.8
Parungkuda,2004.0,5.0,234.57,11.3,2.75,0.49
Parungkuda,2004.0,6.0,78.04,5.15,0.43,-0.01
Parungkuda,2004.0,7.0,123.24,5.45,2.09,-0.21
Parungkuda,2004.0,8.0,58.64,1.69,0.0,-0.36
Parungkuda,2004.0,9.0,312.22,8.94,5.61,0.45
Parungkuda,2004.0,10.0,147.28,5.23,1.27,-0.04
Parungkuda,2004.0,11.0,402.55,17.91,6.64,-0.22
Parungkuda,2004.0,12.0,430.1,17.09,8.13,-0.74
Parungkuda,2005.0,1.0,289.35,14.17,3.09,-0.01
Parungkuda,2005.0,2.0,368.53,17.0,5.77,0.84
Parungkuda,2005.0,3.0,268.18,12.32,2.46,0.55
Parungkuda,2005.0,4.0,245.81,9.9,1.41,-0.51
Parungkuda,2005.0,5.0,221.3,8.71,3.17,-1.28
Parungkuda,2005.0,6.0,291.79,11.6,7.79,-0.03
Parungkuda,2005.0,7.0,86.06,4.19,0.59,0.53
Parungkuda,2005.0,8.0,161.62,2.94,2.4,0.94
Parungkuda,2005.0,9.0,183.78,4.71,4.35,0.25
Parungkuda,2005.0,10.0,255.43,12.14,1.7,0.21
Parungkuda,2005.0,11.0,324.31,14.9,6.17,-0.53
Parungkuda,2005.0,12.0,368.51,19.0,2.12,-0.92
Parungkuda,2006.0,1.0,370.86,16.14,3.79,-0.35
Parungkuda,2006.0,2.0,269.61,12.87,2.28,0.44
Parungkuda,2006.0,3.0,272.44,11.64,2.28,0.46
Parungkuda,2006.0,4.0,349.95,19.27,2.39,-0.42
Parungkuda,2006.0,5.0,196.48,7.25,2.5,-0.62
Parungkuda,2006.0,6.0,89.9,5.09,1.01,-0.76
Parungkuda,2006.0,7.0,43.88,1.83,0.48,-0.79
Parungkuda,2006.0,8.0,31.17,0.73,0.13,-1.03
Parungkuda,2006.0,9.0,36.54,1.0,0.93,-1.41
Parungkuda,2006.0,10.0,143.71,6.36,3.19,-1.28
Parungkuda,2006.0,11.0,231.33,10.49,3.21,-1.97
Parungkuda,2006.0,12.0,500.34,23.06,8.9,-1.36
Parungkuda,2007.0,1.0,178.54,5.29,2.31,-1.31
Parungkuda,2007.0,2.0,235.48,10.42,2.05,-0.07
Parungkuda,2007.0,3.0,318.25,13.79,3.01,-0.96
Parungkuda,2007.0,4.0,432.71,18.7,9.18,0.37
Parungkuda,2007.0,5.0,262.86,10.76,3.91,0.75
Parungkuda,2007.0,6.0,151.43,5.87,1.94,0.45
Parungkuda,2007.0,7.0,45.22,0.99,0.0,-0.09
Parungkuda,2007.0,8.0,96.84,2.98,1.31,-0.17
Parungkuda,2007.0,9.0,91.57,3.48,1.64,-0.59
Parungkuda,2007.0,10.0,201.48,7.69,2.35,-0.47
Parungkuda,2007.0,11.0,482.06,16.66,9.49,-0.49
Parungkuda,2007.0,12.0,852.52,25.68,17.66,1.93
Parungkuda,2008.0,1.0,226.38,9.82,1.85,2.22
Parungkuda,2008.0,2.0,428.46,18.12,8.12,2.69
Parungkuda,2008.0,3.0,233.8,8.72,0.98,0.27
Parungkuda,2008.0,4.0,516.12,19.88,13.56,1.82
Parungkuda,2008.0,5.0,167.36,7.8,4.15,0.09
Parungkuda,2008.0,6.0,52.54,2.48,0.92,-0.17
Parungkuda,2008.0,7.0,16.82,0.91,0.0,-1.44
Parungkuda,2008.0,8.0,126.33,4.75,3.72,-0.81
Parungkuda,2008.0,9.0,104.09,4.21,2.19,-0.53
Parungkuda,2008.0,10.0,259.23,9.01,4.17,-0.13
Parungkuda,2008.0,11.0,500.94,22.47,11.29,-0.2
Parungkuda,2008.0,12.0,390.27,17.16,5.8,0.17
Parungkuda,2009.0,1.0,332.42,15.85,5.38,0.55
Parungkuda,2009.0,2.0,290.92,12.66,2.37,0.46
Parungkuda,2009.0,3.0,250.58,10.61,1.39,0.17
Parungkuda,2009.0,4.0,280.2,12.68,2.15,-1.05
Parungkuda,2009.0,5.0,372.08,13.61,5.72,-0.01
Parungkuda,2009.0,6.0,177.93,7.09,3.22,0.36
Parungkuda,2009.0,7.0,37.04,1.39,0.59,0.48
Parungkuda,2009.0,8.0,35.8,0.93,0.33,-0.42
Parungkuda,2009.0,9.0,227.41,4.17,3.99,-0.27
Parungkuda,2009.0,10.0,308.48,14.01,5.53,0.12
Parungkuda,2009.0,11.0,507.5,18.16,9.9,0.31
Parungkuda,2009.0,12.0,289.01,11.79,1.82,-0.07
Parungkuda,2010.0,1.0,289.7,15.12,1.28,-0.22
Parungkuda,2010.0,2.0,412.47,17.24,6.86,0.34
Parungkuda,2010.0,3.0,412.96,17.96,5.03,1.83
Parungkuda,2010.0,4.0,158.26,6.58,0.6,0.34
Parungkuda,2010.0,5.0,473.34,19.72,9.91,0.95
Parungkuda,2010.0,6.0,215.27,9.23,2.7,0.44
Parungkuda,2010.0,7.0,216.36,8.62,3.07,1.61
Parungkuda,2010.0,8.0,343.9,11.29,6.78,1.71
Parungkuda,2010.0,9.0,608.29,21.17,13.85,2.04
Parungkuda,2010.0,10.0,394.55,15.82,5.66,1.76
Parungkuda,2010.0,11.0,343.91,14.55,4.61,1.06
Parungkuda,2010.0,12.0,316.53,15.68,2.33,-0.34
Parungkuda,2011.0,1.0,222.4,8.67,0.82,-1.49
Parungkuda,2011.0,2.0,178.32,7.28,0.92,-1.26
Parungkuda,2011.0,3.0,223.24,8.84,0.68,-1.91
Parungkuda,2011.0,4.0,310.23,12.36,3.5,-2.1
Parungkuda,2011.0,5.0,294.1,13.5,4.85,-0.56
Parungkuda,2011.0,6.0,118.37,5.99,1.84,-0.24
Parungkuda,2011.0,7.0,60.4,2.46,1.88,-0.03
Parungkuda,2011.0,8.0,36.54,0.93,0.0,-0.65
Parungkuda,2011.0,9.0,70.91,3.6,0.64,-0.98
Parungkuda,2011.0,10.0,199.99,8.77,1.93,-0.8
Parungkuda,2011.0,11.0,555.13,23.17,13.59,-0.32
Parungkuda,2011.0,12.0,342.8,15.44,3.73,-0.1
Parungkuda,2012.0,1.0,244.84,6.34,1.53,0.11
Parungkuda,2012.0,2.0,236.41,11.18,0.4,-0.59
Parungkuda,2012.0,3.0,191.43,7.38,1.21,-1.47
Parungkuda,2012.0,4.0,508.06,18.85,12.71,-0.04
Parungkuda,2012.0,5.0,256.89,9.66,3.9,0.37
Parungkuda,2012.0,6.0,99.85,4.05,1.32,0.54
Parungkuda,2012.0,7.0,31.74,0.0,0.0,-0.46
Parungkuda,2012.0,8.0,52.55,2.44,0.0,-0.88
Parungkuda,2012.0,9.0,64.67,3.64,0.47,-1.11
Parungkuda,2012.0,10.0,275.25,10.24,5.2,-0.46
Parungkuda,2012.0,11.0,492.14,20.37,12.66,-0.31
Parungkuda,2012.0,12.0,480.81,20.44,8.95,0.65
Parungkuda,2013.0,1.0,417.96,17.68,6.44,1.42
Parungkuda,2013.0,2.0,203.75,7.65,2.34,0.91
Parungkuda,2013.0,3.0,280.76,13.04,2.17,0.38
Parungkuda,2013.0,4.0,321.04,13.15,4.45,-1.2
Parungkuda,2013.0,5.0,441.92,16.46,9.91,0.94
Parungkuda,2013.0,6.0,187.36,7.06,1.82,0.97
Parungkuda,2013.0,7.0,252.64,11.94,4.3,1.54
Parungkuda,2013.0,8.0,173.57,4.31,3.95,1.2
Parungkuda,2013.0,9.0,159.16,4.14,2.0,0.73
Parungkuda,2013.0,10.0,257.16,10.15,5.19,0.18
Parungkuda,2013.0,11.0,377.55,16.37,5.39,-0.43
Parungkuda,2013.0,12.0,615.9,22.79,11.52,0.66
Parungkuda,2014.0,1.0,457.96,19.27,10.52,1.71
Parungkuda,2014.0,2.0,383.64,13.84,8.61,2.49
Parungkuda,2014.0,3.0,396.47,17.66,5.33,2.58
Parungkuda,2014.0,4.0,398.91,20.25,2.53,1.84
Parungkuda,2014.0,5.0,251.38,12.16,1.42,0.96
Parungkuda,2014.0,6.0,200.62,9.56,2.48,0.46
Parungkuda,2014.0,7.0,243.58,8.2,6.0,0.9
Parungkuda,2014.0,8.0,103.91,3.01,2.59,0.97
Parungkuda,2014.0,9.0,66.5,1.0,1.0,0.19
Parungkuda,2014.0,10.0,101.51,2.6,0.0,-0.97
Parungkuda,2014.0,11.0,499.45,20.74,12.41,-0.86
Parungkuda,2014.0,12.0,410.46,18.75,7.68,-0.56
Parungkuda,2015.0,1.0,253.71,10.16,3.13,0.23
Parungkuda,2015.0,2.0,425.11,18.14,9.95,0.84
Parungkuda,2015.0,3.0,294.94,11.7,1.65,0.89
Parungkuda,2015.0,4.0,231.5,9.74,1.16,0.08
Parungkuda,2015.0,5.0,169.08,8.73,1.71,-1.61
Parungkuda,2015.0,6.0,73.97,2.58,1.0,-1.89
Parungkuda,2015.0,7.0,23.66,1.0,0.91,-1.21
Parungkuda,2015.0,8.0,55.85,1.32,0.93,-1.13
Parungkuda,2015.0,9.0,43.19,0.79,0.0,-1.32
Parungkuda,2015.0,10.0,54.63,2.75,0.82,-1.66
Parungkuda,2015.0,11.0,393.2,19.12,7.8,-1.59
Parungkuda,2015.0,12.0,357.33,16.88,7.26,-1.8
Parungkuda,2016.0,1.0,219.93,7.49,0.71,-0.92
Parungkuda,2016.0,2.0,318.44,15.05,2.86,-0.18
Parungkuda,2016.0,3.0,364.14,19.68,4.69,0.39
Parungkuda,2016.0,4.0,494.81,23.58,11.03,1.84
Parungkuda,2016.0,5.0,343.09,14.56,6.43,1.92
Parungkuda,2016.0,6.0,334.3,13.09,5.89,1.98
Parungkuda,2016.0,7.0,274.49,10.61,5.28,1.76
Parungkuda,2016.0,8.0,216.35,7.11,4.22,1.86
Parungkuda,2016.0,9.0,708.98,18.78,14.16,2.09
Parungkuda,2016.0,10.0,389.79,18.1,4.81,1.71
Parungkuda,2016.0,11.0,955.57,28.75,22.25,2.48
Parungkuda,2016.0,12.0,186.69,6.13,1.41,1.92
Parungkuda,2017.0,1.0,220.74,9.79,0.96,1.28
Parungkuda,2017.0,2.0,314.42,15.89,3.01,-1.23
Parungkuda,2017.0,3.0,267.46,9.55,1.92,-0.38
Parungkuda,2017.0,4.0,414.37,19.3,5.89,0.44
Parungkuda,2017.0,5.0,325.47,12.57,7.52,0.7
Parungkuda,2017.0,6.0,239.65,10.01,5.06,1.1
Parungkuda,2017.0,7.0,119.72,4.7,1.98,0.86
Parungkuda,2017.0,8.0,57.84,2.24,1.5,0.44
Parungkuda,2017.0,9.0,216.17,6.75,4.09,0.11
Parungkuda,2017.0,10.0,425.74,17.92,8.98,0.47
Parungkuda,2017.0,11.0,619.52,22.26,12.03,0.87
Parungkuda,2017.0,12.0,293.87,12.37,4.47,1.08
Parungkuda,2018.0,1.0,210.81,8.46,0.6,0.0
Parungkuda,2018.0,2.0,294.99,12.29,3.86,-0.74
Parungkuda,2018.0,3.0,257.89,11.36,1.05,-0.69
Parungkuda,2018.0,4.0,360.19,15.93,5.37,-0.24
Parungkuda,2018.0,5.0,221.8,10.38,2.29,-0.47
Parungkuda,2018.0,6.0,93.18,4.63,1.7,-0.52
Parungkuda,2018.0,7.0,15.86,0.0,0.0,-0.79
Parungkuda,2018.0,8.0,40.76,1.18,0.53,-1.16
Parungkuda,2018.0,9.0,92.78,5.1,0.73,-1.11
Parungkuda,2018.0,10.0,192.81,9.25,0.89,-0.72
Parungkuda,2018.0,11.0,595.58,19.13,11.56,-0.15
Parungkuda,2018.0,12.0,281.8,11.94,2.58,-0.25
Parungkuda,2019.0,1.0,242.91,10.08,0.54,-0.02
Parungkuda,2019.0,2.0,282.32,12.55,1.82,-0.69
Parungkuda,2019.0,3.0,297.21,13.88,3.11,-0.22
Parungkuda,2019.0,4.0,358.6,15.83,5.41,-0.02
Parungkuda,2019.0,5.0,196.06,8.83,2.38,-0.37
Parungkuda,2019.0,6.0,29.32,0.84,0.01,-1.1
Parungkuda,2019.0,7.0,27.45,1.03,0.45,-1.31
Parungkuda,2019.0,8.0,32.79,2.07,0.02,-1.8
Parungkuda,2019.0,9.0,54.32,2.14,1.49,-1.39
Parungkuda,2019.0,10.0,130.31,7.1,0.87,-1.25
Parungkuda,2019.0,11.0,278.95,12.37,3.77,-1.72
Parungkuda,2019.0,12.0,500.81,20.62,8.81,-1.15
Parungkuda,2020.0,1.0,236.19,9.85,1.83,-0.64
Parungkuda,2020.0,2.0,316.08,11.19,6.05,0.66
Parungkuda,2020.0,3.0,281.44,14.32,1.41,-0.14
Parungkuda,2020.0,4.0,343.54,16.3,3.77,-0.01
Parungkuda,2020.0,5.0,379.03,14.99,4.58,0.69
Parungkuda,2020.0,6.0,103.68,3.88,0.15,0.34
Parungkuda,2020.0,7.0,95.47,4.01,1.36,0.45
Parungkuda,2020.0,8.0,154.31,4.28,3.96,0.15
Parungkuda,2020.0,9.0,324.73,7.32,5.75,0.7
Parungkuda,2020.0,10.0,308.62,14.96,3.76,0.68
Parungkuda,2020.0,11.0,435.45,16.07,7.86,0.38
Parungkuda,2020.0,12.0,352.95,12.45,5.1,-0.1
Parungkuda,2021.0,1.0,249.8,10.12,2.51,-0.5
Parungkuda,2021.0,2.0,334.52,15.23,5.76,0.05
Parungkuda,2021.0,3.0,208.25,6.62,0.0,-0.46
Parungkuda,2021.0,4.0,286.8,12.82,4.98,-0.98
Parungkuda,2021.0,5.0,307.1,10.97,5.59,-0.75
Parungkuda,2021.0,6.0,215.98,7.16,2.87,0.25
Parungkuda,2021.0,7.0,96.91,3.52,2.02,0.61
Parungkuda,2021.0,8.0,168.38,6.08,3.33,0.71
Parungkuda,2021.0,9.0,399.36,12.35,8.34,0.95
Parungkuda,2021.0,10.0,422.53,16.75,9.73,1.12
Parungkuda,2021.0,11.0,654.27,24.31,15.7,1.37
Parungkuda,2021.0,12.0,313.85,12.97,3.28,1.31
Parungkuda,2022.0,1.0,202.85,8.27,0.0,0.27
Parungkuda,2022.0,2.0,216.99,8.72,1.15,-1.15
Parungkuda,2022.0,3.0,276.02,11.22,2.73,-1.26
Parungkuda,2022.0,4.0,361.07,15.87,4.97,-0.75
Parungkuda,2022.0,5.0,328.09,16.83,5.13,0.42
Parungkuda,2022.0,6.0,223.45,9.4,0.77,0.78
Parungkuda,2022.0,7.0,132.02,5.23,2.33,0.86
Parungkuda,2022.0,8.0,280.52,10.4,6.11,1.28
Parungkuda,2022.0,9.0,500.22,16.96,10.91,1.53
Parungkuda,2022.0,10.0,380.0,16.32,7.63,1.44
Parungkuda,2022.0,11.0,624.11,23.31,15.27,1.42
Parungkuda,2022.0,12.0,314.33,14.04,2.72,0.98
Parungkuda,2023.0,1.0,216.38,5.48,0.43,0.18
Parungkuda,2023.0,2.0,316.55,13.81,5.27,-0.45
Parungkuda,2023.0,3.0,289.8,13.17,1.94,-0.22
Parungkuda,2023.0,4.0,355.1,12.53,6.18,0.17
Parungkuda,2023.0,5.0,221.19,9.42,4.56,-0.26
Parungkuda,2023.0,6.0,173.34,6.13,3.54,-0.08
Parungkuda,2023.0,7.0,67.74,3.74,1.27,-0.08
Parungkuda,2023.0,8.0,73.01,3.05,0.0,-0.06
Parungkuda,2023.0,9.0,30.71,0.79,0.0,-0.95
Parungkuda,2023.0,10.0,130.61,7.71,2.06,-1.16
Parungkuda,2023.0,11.0,623.91,22.79,10.81,-0.45
Parungkuda,2023.0,12.0,173.58,5.82,1.26,-1.04
Parungkuda,2024.0,1.0,308.08,14.7,2.84,-0.1
Parungkuda,2024.0,2.0,281.05,12.25,1.18,-0.97
Parungkuda,2024.0,3.0,299.54,14.67,2.6,0.28
Parungkuda,2024.0,4.0,538.38,19.05,11.42,1.39
Parungkuda,2024.0,5.0,127.97,5.17,1.69,0.42
Parungkuda,2024.0,6.0,174.08,7.46,2.78,0.42
Parungkuda,2024.0,7.0,102.46,4.31,1.83,-0.37
Parungkuda,2024.0,8.0,96.9,2.31,1.26,0.24
Parungkuda,2024.0,9.0,286.34,10.35,6.07,0.43
Parungkuda,2024.0,10.0,163.58,7.38,0.02,0.05
Parungkuda,2024.0,11.0,721.15,25.05,17.94,0.65
Parungkuda,2024.0,12.0,396.68,15.82,8.57,0.81
Parungkuda,2025.0,1.0,318.67,13.49,3.94,1.65
Parungkuda,2025.0,2.0,212.29,8.86,0.51,0.01
Parungkuda,2025.0,3.0,224.35,6.68,2.82,-0.76
Parungkuda,2025.0,4.0,436.41,21.5,4.85,-0.58
Parungkuda,2025.0,5.0,321.88,17.32,1.85,0.54
Parungkuda,2025.0,6.0,261.39,12.58,3.8,1.29
Parungkuda,2025.0,7.0,154.39,6.31,2.65,1.06
Parungkuda,2025.0,8.0,379.47,14.75,8.83,1.77
Parungkuda,2025.0,9.0,409.63,11.55,8.67,1.59
Parungkuda,2025.0,10.0,385.14,18.09,6.83,1.46
Parungkuda,2025.0,11.0,433.98,20.34,7.49,0.79
Parungkuda,2025.0,12.0,424.07,18.82,8.55,0.63
Purabaya,1996.0,1.0,368.19,18.55,3.53,
Purabaya,1996.0,2.0,248.49,10.73,1.21,
Purabaya,1996.0,3.0,245.09,9.67,2.61,-0.3
Purabaya,1996.0,4.0,470.5,14.85,9.65,-0.1
Purabaya,1996.0,5.0,109.07,4.07,1.47,-0.62
Purabaya,1996.0,6.0,79.58,2.93,1.0,-0.59
Purabaya,1996.0,7.0,46.2,2.17,0.52,-1.28
Purabaya,1996.0,8.0,160.3,6.19,4.38,-0.33
Purabaya,1996.0,9.0,160.68,4.22,2.83,-0.04
Purabaya,1996.0,10.0,645.04,23.67,12.94,1.0
